artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,genre
HUNNY,Xbox Luvr,52,0.693,0.824,7,-8.139,0,0.0415,0.00726,0.0662,0.0826,0.822,108.018,176708,4,Rock
The Clash,Rock the Casbah - Remastered,72,0.797,0.872,9,-6.727,0,0.0575,0.291,,0.284,0.866,129.885,222427,4,Indie_Alt
Emily Nenni,Long Game,39,0.618,0.502,4,-10.131,1,0.0282,0.202,0.0027,0.0858,0.695,146.22,180017,4,Alt_Music
Toots & The Maytals,54-46 Was My Number,58,0.685,0.36,,-9.572,1,0.0568,0.18,,0.112,0.597,160.448,204027,4,Rock
Spike 1000,Make Me Suffer,30,0.579,0.934,6,-4.324,1,0.0673,0.000469,,0.234,0.638,93.978,179160,4,Metal
King Gizzard & The Lizard Wizard,Work This Time,61,0.529,0.491,1,-6.249,0,0.193,0.154,0.1,0.136,0.54,113.996,276893,1,Alt_Music
MOSES,Cause You Got Me,46,0.494,0.805,1,-6.437,1,0.0293,0.000595,0.0000712,0.0636,0.571,96.996,232526,4,Alt_Music
Action Bronson,Latin Grammys,56,0.543,0.803,7,-4.013,1,0.348,0.184,,0.696,0.738,170.069,169813,4,HipHop
George Jones,The Grand Tour,50,0.458,0.275,10,-11.498,1,0.0261,0.944,0.0194,0.271,0.449,88.718,3.122883333,4,Country
The Balmer Series,Ultraviolet,8,0.36,0.313,10,-12.562,1,0.0327,0.947,0.901,0.0963,0.285,80.065,204000,3,Indie_Alt
The Blue Room Band,Emily,52,0.524,0.265,,-15.365,1,0.0282,0.933,0.886,0.186,0.218,106.487,4.8995,3,Instrumental
Westlife,Miss You,2,0.491,0.627,2,-6.207,1,0.0255,0.436,0.00000125,0.264,0.402,78.047,3.88155,4,Pop
Starcrawler,Hollywood Ending,31,0.325,0.912,4,-3.39,0,0.0514,0.0016,0.000973,0.132,0.652,132.609,205933,4,Rock
Paddy Echo,The View,36,0.646,0.697,11,-8.726,0,0.0542,0.0226,0.00000117,0.129,0.645,150.023,181608,4,Pop
UPSAHL,People I Don't Like,72,0.747,0.573,11,-6.562,0,0.295,0.268,,0.302,0.551,90.036,142766,4,Rock
Plague Vendor,Night Sweats - Edit,32,0.498,0.685,11,-5.732,0,0.0949,0.0113,0.000688,0.0875,0.628,163.171,166995,4,Rock
Sold Soul,For Whom the Banshee Cries,38,0.172,0.964,4,-4.962,0,0.202,0.000138,0.0000151,0.0932,0.0388,139.976,384286,4,Metal
Olivia O'Brien,Sociopath,64,0.719,0.698,7,-6.297,1,0.245,0.0185,,0.0426,0.292,132.914,153500,4,Pop
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",78,0.262,0.606,8,-6.646,1,0.0484,0.247,,0.125,0.275,189.857,252534,4,Pop
The Cadillac Three,Slow Rollin',52,0.546,0.927,2,-4.581,1,0.046,0.0683,0.0000214,0.322,0.614,140.08,164335,4,Rock
Henry Green,The Sweetest Taboo,51,0.569,0.129,7,-19.854,0,0.0401,0.942,0.0251,0.0963,0.15,93.894,2.87556667,4,Acoustic/Folk
Lukas Graham,7 Years,80,0.765,0.473,10,-5.829,1,0.0514,0.287,,0.391,0.34,119.992,237300,4,Pop
Royal Blood,Oblivion,68,0.642,0.823,4,-3.68,0,0.0612,0.000281,0.00211,0.216,0.826,112.005,161253,4,Pop
If Ever (with Jack Johnson & Ben Harper),"Paula Fuga, Jack Johnson, Ben Harper",46,0.8,0.484,1,-7.583,1,0.036,0.679,0.0000249,0.115,0.619,104.978,3.584883333,4,Acoustic/Folk
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",77,0.653,0.809,,-4.057,1,0.0474,0.194,,0.165,0.55,92.213,210773,4,Pop
Iggy Pop,Real Wild Child (Wild One),63,0.59,0.851,4,-11.754,1,0.0297,0.0174,0.0975,0.154,0.968,146.213,218307,4,Rock
The Rolling Stones,Dance (pt 1) - Remastered,43,0.74,0.895,1,-4.529,0,0.0415,0.354,0.402,0.0548,0.895,107.411,263227,4,Rock
Eyehategod,Dixie Whiskey - remastered 2007,36,0.221,0.9,1,-4.622,0,0.0693,0.0000337,0.0105,0.0641,0.474,74.745,175387,4,Metal
Cherry Tess & Her Rhythm Sparks,Leave a Happy Fool Alone,30,0.403,0.852,2,-5.84,1,0.0462,0.228,,0.0621,0.692,150.19,149000,4,Rock
Phil Collins,Against All Odds (Take a Look at Me Now) - Live from the Serious Tour 1990,,44,0.322,1,11,-9,1,0.0333,0.52,0.00153,0.972,0.153,113.154,3,Country
Luke Bryan,Waves,72,0.494,0.771,1,-4.309,1,0.0626,0.0649,,0.11,0.371,136.053,3.807333333,4,Country
The Record Company,Ball And Chain,47,0.552,0.958,1,-5.304,0,0.0719,0.00397,0.0401,0.226,0.183,128.008,304687,4,Rock
Mumford & Sons,The Wolf,54,0.42,0.825,2,-5.343,1,0.0468,0.000559,0.728,0.183,0.307,152.934,221240,4,Rock
Carolyn Wonderland,Open Eyes,35,0.482,0.402,4,-11.261,1,0.0472,0.228,0.133,0.0742,0.314,173.302,321494,3,Blues
White Denim,No Nee Ta Slode Aln,34,0.35,0.782,11,-6.944,0,0.161,0.000711,0.000981,0.128,0.568,164.661,241827,4,Indie_Alt
"Anhad + Tanner, Isheeta Chakrvarty",Naina (feat. Isheeta Chakrvarty),21,0.566,0.48,2,-12.349,0,0.0331,0.554,0.687,0.0729,0.0736,140.009,5.516916667,4,Acoustic/Folk
The Warning,CHOKE,,0.47,0.825,7,-4.936,0,0.0337,0.000132,0.0000989,0.0929,0.372,87.947,231855,4,Rock
Grimes,Delete Forever,61,0.56,0.736,8,-7.64,1,0.0339,0.0135,0.0991,0.174,0.389,94.987,237481,4,Indie_Alt
"Anhad Khanna, Isheeta Chakrvarty, Tanner Willeford",Jiya,8,0.494,0.512,1,-9.698,1,0.0328,0.000709,0.503,0.274,0.0329,120.047,4.776066667,4,Acoustic/Folk
Sam Smith,Too Good At Goodbyes,80,0.681,0.372,5,-8.237,1,0.0432,0.64,,0.169,0.476,91.873,201000,4,Pop
Led Zeppelin,Communication Breakdown - Remaster,52,0.367,0.779,9,-8.334,1,0.0488,0.00574,0.00708,0.288,0.794,90.354,191827,4,Alt_Music
Moby Grape,Mr. Blues,19,0.514,0.559,6,-8.852,0,0.126,0.568,,0.115,0.756,102.037,118093,4,Blues
Ratt,Lay It Down,60,0.442,0.759,10,-13.475,1,0.0354,0.000402,0.0081,0.174,0.279,198.117,205560,4,Metal
Ulrich Schnauss,On My Own - 2019 remaster,42,0.398,0.664,11,-10.003,1,0.0393,0.0923,0.948,0.359,0.19,139.861,399720,4,Indie_Alt
KennyHoopla,hollywood sucks//,65,0.578,0.894,2,-4.671,1,0.0593,0.00158,0.00000751,0.383,0.522,139.99,153040,4,Alt_Music
Black Sabbath,The Wizard,53,0.523,0.706,2,-11.521,1,0.0935,0.0307,0.000274,0.337,0.407,99.684,260640,4,Metal
The Byrds,5D (Fifth Dimension),34,0.186,0.546,2,-9.947,1,0.0373,0.451,,0.201,0.533,177.526,152453,3,Rock
Liam Gallagher,Once,59,0.39,0.646,6,-3.961,1,0.0372,0.0904,,0.114,0.271,120.755,213677,4,Rock
Big Brutus,Louise,46,0.467,0.324,1,-11.487,1,0.0309,0.761,0.00000573,0.122,0.445,100.89,244867,4,Pop
JUNE,Now (Feat. THAMA),35,0.58,0.714,3,-4.607,0,0.0985,0.147,,0.46,0.858,99.698,235987,4,Rock
Plush,Hate,47,0.393,0.852,,-1.69,1,0.0414,0.0000741,0.00138,0.328,0.575,164.166,222874,4,Rock
Noel Gallagher's High Flying Birds,In The Heat Of The Moment,60,0.547,0.827,6,-4.339,1,0.0282,0.0000109,0.000125,0.409,0.467,105.913,209480,4,Rock
The Devil Makes Three,Champagne And Reefer,56,0.735,0.836,2,-7.467,1,0.0451,0.353,0.0143,0.342,0.781,121.251,174248,4,Rock
Kyla Brox,If You See Him,31,0.604,0.289,9,-11.734,0,0.0785,0.804,0.00416,0.221,0.159,73.989,298173,4,Blues
Elton John,Tiny Dancer,79,0.414,0.428,,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4,Pop
"Kanchan, Manhar, Anand",Hum Tumhen Chahte Hain - From Qurbani,38,0.473,0.437,5,-10.944,1,0.0353,0.654,0.0000712,0.0684,0.587,95.523,7.267116667,4,Bollywood
DOWN,Rehab,,0.448,0.942,6,-4.788,0,0.0486,0.000889,0.146,0.28,0.346,98.073,243000,4,Metal
Allman Brown,Don't Let Me Go,45,0.532,0.392,,-9.224,1,0.032,0.458,,0.104,0.449,169.962,3.46518333,4,Acoustic/Folk
The Kinks,Lola - Remastered,57,0.468,0.839,9,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,242027,4,Alt_Music
Arch Echo,Strut,33,0.52,0.954,1,-3.882,1,0.0658,0.000736,0.866,0.349,0.609,104.914,272280,4,Metal
Fickle Friends,Cosmic Coming of Age,46,0.603,0.674,6,-8.193,1,0.0591,0.139,0.00000341,0.116,0.732,93.004,204259,4,Indie_Alt
The Who,Behind Blue Eyes,71,0.394,0.622,4,-8.258,0,0.0336,0.213,0.0000445,0.0892,0.342,126.844,221427,4,Rock
Judas Priest,Night Crawler,53,0.481,0.981,6,-6.456,0,0.143,0.000148,0.0555,0.144,0.102,97.106,344360,4,Metal
Doja Cat,Streets,92,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,226987,4,HipHop
Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack",67,0.652,0.609,9,-9.684,0,0.028,0.298,0.00000879,0.0573,0.646,98.125,230107,4,Rock
The Dangerous Summer,Way Down,45,0.402,0.923,8,-5.596,1,0.0468,0.0037,,0.469,0.237,83.238,201229,4,Alt_Music
Outkast,Roses,72,0.751,0.708,,-5.653,1,0.0545,0.0482,0.0000185,0.107,0.509,108.97,369573,4,HipHop
Sleeper,Inbetweener,43,0.416,0.898,5,-7.609,1,0.0499,0.000105,,0.796,0.802,134.984,199493,4,Indie_Alt
IDLES,War,50,0.24,0.956,,-3.335,1,0.07,0.0000339,0.000752,0.0579,0.205,93.486,187451,4,Rock
Ms. Lauryn Hill,Lost Ones,61,0.832,0.749,2,-6.129,1,0.37,0.0998,0.00000374,0.0837,0.65,94.899,333907,4,HipHop
Simple Creatures,"Thanks, I Hate It",54,0.56,0.849,6,-4.949,0,0.164,0.0402,,0.408,0.541,92.319,177274,4,Rock
Greta Van Fleet,Age of Machine,63,0.222,0.807,7,-4.738,1,0.045,0.000696,0.00844,0.0801,0.106,136.344,413524,4,Rock
Blur,Song 2 - 2012 Remaster,76,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160,4,Alt_Music
Metric,Synthetica,39,0.373,0.862,,-3.988,1,0.0383,0.0000478,0.00486,0.109,0.21,158.932,234707,4,Rock
Julia Stone,Fire In Me,46,0.622,0.516,9,-6.904,0,0.0317,0.017,0.0266,0.175,0.443,114.06,154665,4,Indie_Alt
Britney Spears,Breathe on Me,53,0.709,0.565,5,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,3.729333333,4,Pop
Journey,Don't Stop Believin',80,0.5,0.748,4,-9.072,1,0.0363,0.127,,0.447,0.514,118.852,4.18311667,4,Rock
At Vance,Only Human,39,0.402,0.971,11,-2.593,1,0.0631,0.000662,0.00000649,0.19,0.299,169.998,315693,4,Metal
Alabama Shakes,Hang Loose,44,0.625,0.852,4,-4.767,1,0.0337,0.329,0.0109,0.0971,0.393,119.809,144200,4,Indie_Alt
Morgan Evans,Love Is Real,58,0.645,0.732,3,-5.089,1,0.0453,0.00853,0.0000262,0.198,0.708,95.02,2.716216667,4,Country
TOTO,Africa,83,0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,295893,4,Rock
Manny Blu,Train,44,0.46,0.89,6,-3.162,1,0.066,0.00262,,0.0717,0.772,147.967,177320,4,Rock
Blind Seagull,Connections,35,0.301,0.578,7,-4.601,1,0.0421,0.00000356,0.916,0.225,0.0978,174.897,161045,4,Indie_Alt
The Postal Service,Such Great Heights,66,0.644,0.808,5,-7.268,1,0.0513,0.0467,0.187,0.0652,0.175,174.98,266507,4,Rock
DIAMANTE,Iris,59,0.381,0.65,4,-5.706,1,0.0318,0.00183,,0.333,0.152,154.773,224860,3,Rock
"Frederick Delius, English Chamber Orchestra, Benjamin Britten","Two Aquarelles: Lento, ma non troppo",13,0.0918,0.108,2,-22.925,0,0.0444,0.975,0.762,0.296,0.0327,86.707,2.806,4,Instrumental
"Asha Bhosle, Manna Dey",Kaate Na Kaate Raina,11,0.331,0.759,6,-6.668,0,0.174,0.826,0.269,0.544,0.326,103.407,10.23036667,4,Bollywood
Sir Sly,Loverboy,44,0.669,0.786,6,-6.459,1,0.0871,0.306,0.0596,0.383,0.738,88.997,163813,4,Pop
I Prevail,Every Time You Leave (Feat. Delaney Jane),52,0.473,0.749,1,-5.047,0,0.0277,0.000466,0.0000055,0.0883,0.172,150.021,216627,4,Rock
Khruangbin,Summer Madness,59,0.504,0.323,6,-12.442,0,0.0481,0.382,0.835,0.373,0.453,79.654,201917,4,Indie_Alt
"Niccolò Paganini, Jan Vogler","Cantabile, MS 109/Op. 17 (Arr. for Cello and Guitar)",38,0.16,0.257,2,-11.122,1,0.0425,0.99,0.8,0.107,0.224,172.442,3.43045,4,Instrumental
Elles Bailey,Medicine Man - Acoustic,47,0.644,0.433,2,-7.568,1,0.0346,0.742,,0.129,0.611,85.799,206003,4,Blues
BRS Kash,Feel Better (feat. Toosii),51,0.863,0.583,1,-9.282,1,0.248,0.0226,,0.0654,0.416,112.018,156510,5,HipHop
Lawrence Hart,Surrender Yourself,40,0.641,0.677,7,-9.002,0,0.0462,0.0813,0.826,0.111,0.0708,122.992,347413,4,Alt_Music
David Bowie,Let's Dance - 2002 Remaster,65,0.654,0.641,8,-9.771,1,0.0482,0.00535,0.00321,0.209,0.794,114.696,247600,4,Rock
easy life,have a great day,53,0.776,0.574,5,-5.971,0,0.0351,0.431,0.000079,0.147,0.427,102.895,202090,4,Indie_Alt
Matoma,Keep It Simple (feat. Wilder Woods) - Acoustic,48,0.751,0.22,9,-10.926,1,0.0395,0.736,,0.0965,0.325,113.92,156316,4,Pop
Russell Dickerson,Yours,2,0.555,0.722,11,-6.005,1,0.034,0.119,,0.0861,0.559,134.058,3.616,4,Country
Phife Dawg,Nutshell Pt. 2 (feat. Busta Rhymes and Redman),48,0.847,0.741,1,-6.609,1,0.38,0.0861,,0.147,0.818,94.232,221656,4,HipHop
Slightly Stoopid,Collie Man,63,0.61,0.706,,-7.084,1,0.0483,0.183,0.000587,0.218,0.344,170.087,133080,3,Rock
Maren Morris,I Could Use a Love Song,67,0.638,0.634,6,-6.474,1,0.0468,0.214,,0.0866,0.473,92.097,3.2737,4,Country
Current Joys,Breaking the Waves,52,0.697,0.621,9,-7.206,1,0.0401,0.00499,0.0242,0.0928,0.849,130.482,174623,3,Indie_Alt
David Bowie,Changes - 1999 Remaster,37,0.537,0.355,,-11.241,1,0.0363,0.357,,0.132,0.39,113.994,214573,4,Indie_Alt
Lou Reed,Walk on the Wild Side,75,0.575,0.318,,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,4,Indie_Alt
Daya,The Difference,65,0.655,0.727,1,-5.478,0,0.046,0.231,,0.173,0.56,113.011,210489,4,Pop
Texas Alexander,Blue Devil Blues,25,0.541,0.0132,6,-24.372,1,0.086,0.979,0.0000195,0.081,0.319,75.872,203520,4,Blues
my bloody valentine,soon,50,0.431,0.927,6,-9.072,0,0.0432,0.00000599,0.869,0.42,0.632,109.55,419307,4,Alt_Music
MOD SUN,Flames (feat. Avril Lavigne),68,0.54,0.631,8,-4.569,1,0.0336,0.00316,,0.104,0.194,84.903,151989,4,Alt_Music
Rain Radio,Talk About,52,0.814,0.874,6,-5.316,1,0.0425,0.000222,0.522,0.276,0.434,123.992,161041,4,Alt_Music
Mohammed Rafi,Pardah Hai Pardah - From 'Amar Akbar Anthony' / Soundtrack Version,32,0.379,0.741,2,-8.546,1,0.165,0.684,,0.336,0.578,87.618,7.987116667,4,Bollywood
Together to the Stars,Wither,19,0.464,0.965,9,-8.258,0,0.0823,0.0000111,0.0602,0.485,0.074,130.012,640250,4,Metal
Holding Absence,Beyond Belief,40,0.543,0.948,1,-2.567,1,0.0462,0.000353,,0.35,0.458,123.035,256200,4,Rock
KiDi,Touch It,50,0.893,0.757,10,-2.843,1,0.0738,0.112,0.0634,0.107,0.681,95.018,165000,4,Pop
Allen/Olzon,Never Die,35,0.45,0.941,7,-5.657,0,0.062,0.000458,0.000111,0.0679,0.154,90.03,347347,4,Metal
Dress the Dead,Promises and Kisses,26,0.424,0.885,7,-5.997,0,0.0717,0.000915,0.000305,0.102,0.156,139.077,256664,4,Metal
Lenny Kravitz,Fly Away,71,0.587,0.872,7,-5.066,1,0.0484,0.018,,0.622,0.735,159.925,221333,4,Rock
Riot,Swords and Tequila,,0.35,0.939,2,-9.239,1,0.0642,0.0000874,0.000039,0.231,0.353,90.115,200333,4,Metal
Nebu Kiniza,Questions (feat. Future),62,0.776,0.609,1,-5.631,0,0.0375,0.301,,0.077,0.375,138.047,184351,4,HipHop
Yungeen Ace,Opp Boyz,59,0.762,0.592,2,-6.016,1,0.173,0.453,,0.123,0.583,100.012,142617,4,HipHop
Slaves,Chokehold,41,0.609,0.88,11,-4.391,0,0.0676,0.00061,0.0182,0.0814,0.645,120.006,203547,4,Alt_Music
The Goo Goo Dolls,Come to Me,50,0.589,0.669,,-4.835,1,0.0253,0.0505,,0.131,0.421,92.06,225333,4,Rock
Accept,The Best Is yet to Come,46,0.402,0.647,11,-7.243,0,0.032,0.00281,0.0000177,0.111,0.508,167.973,287467,4,Metal
Jimmy Eat World,Get Right,43,0.453,0.892,2,-5.033,0,0.0381,0.00000561,0.00132,0.35,0.586,86.01,169573,4,Rock
Smilez and Southstar,Tell Me,49,0.693,0.88,11,-3.228,0,0.0661,0.0901,,0.211,0.397,88.088,278800,4,HipHop
Princess Nokia,It's Not My Fault,65,0.957,0.737,8,-3.829,1,0.0857,0.0743,0.000107,0.0639,0.874,132.987,126440,4,HipHop
Molly Burch,Emotion feat. Wild Nothing,52,0.831,0.66,8,-5.284,0,0.0301,0.362,0.00431,0.0674,0.942,110.019,245580,4,Indie_Alt
Blac Rabbit,Seize the Day,34,0.368,0.715,5,-7.718,1,0.0452,0.00394,0.000383,0.313,0.498,146.105,302877,4,Alt_Music
Vivi Vulture,Home Workout VHS,32,0.685,0.738,,-7.293,0,0.0425,0.0483,0.928,0.0714,0.663,112.481,164000,4,Indie_Alt
Tommy Johnson,Canned Heat Blues,32,0.747,0.162,2,-16.498,1,0.031,0.964,0.000291,0.132,0.716,93.09,219141,1,Blues
Julien Baker,Favor,50,0.487,0.582,5,-8.938,1,0.0268,0.715,0.301,0.0971,0.271,104.003,278213,4,Indie_Alt
Trash Boat,Silence Is Golden,55,0.463,0.908,10,-4.373,0,0.0756,0.00893,0.00000282,0.366,0.459,99.993,204745,4,Indie_Alt
Yoste,Arc,49,0.366,0.379,6,-11.534,1,0.0362,0.886,0.0219,0.102,0.0753,139.473,202560,4,Indie_Alt
Vishal Mishra,Kaise Hua,65,0.37,0.467,2,-6.973,1,0.0411,0.442,,0.109,0.162,137.796,3.912033333,4,Bollywood
Alan Jackson,Chattahoochee,72,0.606,0.706,,-9.665,1,0.0379,0.362,,0.16,0.819,174.533,2.469333333,4,Country
Hellhammer,The Third of the Storms (Evoked Damnation),33,0.173,0.872,11,-10.796,0,0.0363,0.000602,0.794,0.212,0.492,164.09,177027,4,Metal
Bongeziwe Mabandla,jikeleza,40,0.785,0.532,11,-9.535,0,0.268,0.396,0.000001,0.109,0.33,94.935,214316,4,Pop
Lizzie No,Please Don't Change Your Mind,42,0.473,0.287,9,-10.359,1,0.0272,0.268,,0.17,0.353,82.796,3.626,4,Acoustic/Folk
FVLCRVM,Come Get Some,,0.701,0.896,,-6.743,1,0.0523,0.000393,0.00166,0.211,0.294,123.983,213131,4,Indie_Alt
Deep Purple,Gettin' Tighter,43,0.42,0.831,7,-9.069,1,0.0754,0.00028,0.0711,0.153,0.752,120.867,218173,4,Rock
ED.,Round and Round,38,0.865,0.513,8,-8.884,1,0.173,0.00778,0.174,0.293,0.552,102.957,189915,4,Indie_Alt
Blind Melon,Dear Ol' Dad,38,0.485,0.911,7,-4.833,1,0.0429,0.0315,0.000158,0.323,0.724,113.075,181787,4,Rock
Pete Shelley,Homosapien,45,0.603,0.872,2,-7.358,1,0.0577,0.00121,0.00000469,0.754,0.686,132.82,275840,4,Alt_Music
Pearl Jam,Dance Of The Clairvoyants,58,0.741,0.711,11,-7.744,0,0.0416,0.0122,0.000696,0.0836,0.649,113.971,265307,4,Rock
The Cadets,I Want You,34,0.733,0.451,3,-8.006,1,0.127,0.698,0.00000531,0.139,0.917,154.443,169250,4,Blues
Monthly Mu & New Caledonia,ISSUE,36,0.886,0.49,9,-9.215,0,0.109,0.317,0.00000504,0.12,0.499,108.006,251507,4,Pop
Death Angel,A Room With A View,38,0.309,0.499,7,-10.478,1,0.0303,0.0603,0.00699,0.148,0.212,168.926,281573,4,Metal
Overmono,If U Ever,38,0.829,0.408,,-16.117,0,0.125,0.811,0.658,0.107,0.406,132.976,288331,4,Alt_Music
blink-182,Dammit,64,0.429,0.974,,-5.136,1,0.0899,0.00168,,0.164,0.33,110.373,165373,4,Rock
The Flaming Lips,The Yeah Yeah Yeah Song,39,0.636,0.887,4,-4.354,1,0.0475,0.00257,0.0000518,0.293,0.35,107.984,232520,4,Alt_Music
Hemant Kumar,Jane Woh Kaise Log The,33,0.514,0.273,4,-8.322,1,0.0376,0.956,,0.0829,0.496,92.879,4.318666667,4,Bollywood
Country Joe & The Fish,Not So Sweet Martha Lorraine,32,0.525,0.374,4,-13.045,1,0.0346,0.331,,0.0775,0.344,110.305,264000,4,Rock
Monster Magnet,Negasonic Teenage Warhead,50,0.46,0.818,8,-7.945,1,0.0366,0.0000408,0.372,0.0867,0.15,117.817,267933,4,Metal
Lotte Kestner,Halo,56,0.576,0.121,9,-17.343,1,0.036,0.952,0.00111,0.1,0.063,116.826,4.49866667,4,Acoustic/Folk
"Britney Spears, G-Eazy",Make Me... (feat. G-Eazy),,0.702,0.7,7,-6.672,0,0.0925,0.146,,0.206,0.591,122.982,3.849333333,4,Pop
David Guetta,Pa' La Cultura,63,0.755,0.854,9,-4.288,0,0.0517,0.0249,0.0000158,0.389,0.588,105.038,235603,4,Pop
Noel Gallagher's High Flying Birds,If I Had A Gun,49,0.295,0.754,6,-3.16,0,0.0349,0.0465,0.0514,0.164,0.18,152.465,249107,4,Rock
The Roving,"Bonny Light Horseman, Eric D. Johnson, Josh Kaufman, Anaïs Mitchell",43,0.54,0.453,5,-7.336,1,0.0256,0.579,0.0197,0.113,0.571,137.897,4.3472,4,Acoustic/Folk
The Rolling Stones,Wild Horses,71,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,341773,4,Rock
Duster Bennett,It's A Man Down There - Single Version,27,0.458,0.481,,-6.703,1,0.0571,0.814,0.00000952,0.0458,0.636,165.041,168507,4,Blues
The War and Treaty,Take Me In,41,0.433,0.242,,-10.731,1,0.0322,0.353,,0.118,0.163,139.958,227893,4,Blues
Nickelback,How You Remind Me,79,0.446,0.764,10,-5.042,1,0.033,0.00135,,0.099,0.543,172.094,223840,4,Pop
Metalite,We Bring You the Stars,43,0.437,0.926,9,-6.056,1,0.0751,0.000586,0.00000769,0.099,0.751,169.937,180373,4,Metal
Rush,What You're Doing,37,0.436,0.826,11,-9.457,0,0.0532,0.0305,0.00572,0.128,0.56,99.106,262107,4,Rock
"Nisha Satpute, Reeshabh Purohit, Palindroma",Main Ek Saaya,1,0.558,0.439,1,-9.676,1,0.0274,0.248,0.00165,0.102,0.0381,103.958,4.947116667,1,Acoustic/Folk
1010 Benja SL,Wind Up Space,37,0.27,0.217,8,-8.433,0,0.0353,0.731,,0.0902,0.13,203.815,205470,4,Indie_Alt
GUMX,HYMN TO LOVE,19,0.498,0.939,1,-4.934,1,0.0753,0.0000457,,0.463,0.312,103.974,140320,4,Rock
Calvin Boze and His All Stars,Safronia B,34,0.539,0.483,8,-9.085,1,0.0573,0.8,0.0341,0.314,0.864,167.484,144307,4,Blues
Lou Donaldson,Play Ray,39,0.704,0.214,3,-17.339,1,0.0617,0.787,0.00209,0.0923,0.664,77.52,5.522216667,4,Instrumental
Accept,Life's a Bitch,52,0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,226093,4,Metal
Duran Duran,Hungry Like the Wolf - 2009 Remaster,73,0.691,0.812,,-7.772,1,0.0558,0.0433,0.00000116,0.299,0.685,127.568,220627,4,Rock
"Dua Lipa, DaBaby",Levitating (feat. DaBaby),90,0.702,0.825,6,-3.787,0,0.0601,0.00883,,0.0674,0.915,102.977,3.3844,4,Pop
Damon Fowler,Alafia Moon,29,0.388,0.41,9,-9.376,1,0.0301,0.183,0.039,0.0993,0.42,116.168,274173,3,Blues
R√òNIN,ALL GIRLS ARE THE SAME,79,0.785,0.343,9,-10.923,0,0.0862,0.593,,0.103,0.468,118.065,121949,4,HipHop
Danny Vera,Pressure Makes Diamonds,38,0.376,0.472,1,-7.54,1,0.0307,0.0417,0.0299,0.196,0.491,168.666,209775,3,Blues
Black Sabbath,Changes,54,0.289,0.238,,-12.244,1,0.0326,0.0421,0.0000273,0.109,0.187,81.264,282493,3,Metal
Sodhivine,Sitar Flex,12,0.699,0.662,8,-6.464,1,0.0364,0.00954,0.814,0.107,0.224,101.997,2.2353,4,Acoustic/Folk
Perrosky,Gris,15,0.515,0.816,7,-6.152,1,0.037,0.0471,0.0353,0.0758,0.753,98.568,185640,3,Blues
Luna Li,Cherry Pit,46,0.71,0.649,9,-7.058,1,0.0367,0.218,0.000109,0.105,0.772,120.798,253067,4,Alt_Music
Palmiyeler,Karbeyaz,42,0.674,0.63,6,-5.475,0,0.0253,0.52,0.0468,0.0934,0.714,97.033,242690,4,Rock
All Them Witches,Elk.Blood.Heart,45,0.425,0.437,2,-8.133,0,0.0354,0.0732,0.00242,0.32,0.137,131.795,352074,3,Metal
Alice Cooper,School's Out,68,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,Metal
Rainbow,Can't Happen Here,38,0.483,0.89,,-6.736,1,0.048,0.0517,0.000421,0.658,0.666,155.663,4.95445,4,Rock
Suray Sertin,Super Good Times,50,0.837,0.518,6,-8.914,1,0.333,0.318,0.082,0.101,0.247,115.06,221217,4,Alt_Music
CLEWS,Crushed,31,0.545,0.78,5,-4.975,0,0.0896,0.00753,0.0000595,0.0817,0.477,126.014,220129,4,Indie_Alt
FM,Phasors On Stun,32,0.482,0.847,4,-10.456,0,0.0528,0.0791,0.168,0.126,0.702,125.111,228960,4,Rock
All Our Exes Live in Texas,When the Sun Comes Up,24,0.253,0.375,7,-9.15,1,0.0295,0.8,0.00023,0.11,0.132,174.782,3.92645,3,Acoustic/Folk
The All-American Rejects,"Swing, Swing",68,0.553,0.717,7,-5.857,1,0.0318,0.0000648,0.128,0.0385,0.318,127.947,233267,4,Rock
Glass Animals,Heat Waves,84,0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,238805,4,Pop
The Kinks,All Day and All of the Night,68,0.551,0.86,7,-7.839,1,0.0796,0.262,0.00000457,0.0558,0.723,136.921,141507,4,Indie_Alt
